0-8;[10,4,2];[0,1,2,3,4,5,6,14,9,10,9,8];234.0;[2.0,4.0,10.0];10;15;[2.0,6.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0002052783966064453
2-7;[8,14,0];[2,1,0,11,13,14,9,8,7];211.0;[0.0,14.0,8.0];9;13;[2.0,7.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0001823902130126953
3-8;[13,11,0];[3,2,1,0,11,13,14,9,8];207.0;[0.0,11.0,13.0];17;29;[0.0,11.0,11.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00038814544677734375
2-9;[4,13,12];[2,3,12,13,6,5,4,5,6,14,9];194.0;[12.0,13.0,4.0];20;17;[2.0,5.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0002548694610595703
0-7;[12,10,11];[0,1,2,3,12,11,10,9,8,7];238.0;[12.0,11.0,10.0];19;23;[1.0,8.0,8.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00030231475830078125
3-10;[9,13,7];[3,12,13,6,7,8,9,10];182.0;[13.0,7.0,9.0];11;12;[2.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.000396728515625
8-12;[10,1,2];[8,9,10,11,0,1,2,3,12];225.0;[10.0,1.0,2.0];20;21;[2.0,5.0,2.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0002696514129638672
1-14;[5,3,13];[1,2,3,12,13,6,5,6,14];157.0;[3.0,13.0,5.0];12;12;[2.0,7.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0002143383026123047
0-9;[10,1,11];[0,1,0,11,10,9];197.0;[1.0,11.0,10.0];13;22;[1.0,8.0,10.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0002853870391845703
8-11;[13,0,4];[8,9,14,6,5,4,5,6,13,11,0,11];255.0;[4.0,13.0,0.0];27;22;[1.0,8.0,6.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00024080276489257812
0-10;[3,14,11];[0,11,12,3,4,5,6,14,9,10];217.0;[11.0,3.0,14.0];17;22;[1.0,8.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00020503997802734375
3-7;[6,13,8];[3,12,13,6,14,9,8,7];153.0;[13.0,6.0,8.0];16;14;[2.0,6.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0001647472381591797
3-9;[10,14,6];[3,4,5,6,14,9,10,9];161.0;[6.0,14.0,10.0];24;13;[2.0,6.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00012969970703125
2-14;[4,9,5];[2,3,4,5,6,14,9,14];143.0;[4.0,5.0,9.0];20;14;[2.0,6.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0001823902130126953
10-12;[8,14,1];[10,9,8,9,14,6,5,4,3,2,1,2,3,12];235.0;[8.0,14.0,1.0];12;20;[1.0,9.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0002944469451904297
7-12;[11,4,2];[7,6,5,4,3,2,3,12,11,12];218.0;[4.0,2.0,11.0];27;17;[2.0,5.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0002551078796386719
7-11;[0,2,3];[7,6,5,4,3,2,1,0,11];204.0;[3.0,2.0,0.0];18;6;[3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0002715587615966797
9-12;[10,11,4];[9,10,9,14,6,5,4,3,12,11,12];236.0;[10.0,4.0,11.0];30;29;[1.0,7.0,6.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00024199485778808594
1-6;[4,3,13];[1,2,3,4,5,6,13,6];148.0;[3.0,4.0,13.0];20;17;[2.0,5.0,5.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0002110004425048828
0-14;[1,5,13];[0,1,2,3,12,13,6,5,6,14];186.0;[1.0,13.0,5.0];16;17;[2.0,5.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00018215179443359375
9-11;[4,1,6];[9,14,6,5,4,3,2,1,0,11];202.0;[6.0,4.0,1.0];12;15;[2.0,6.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0002887248992919922
4-10;[5,14,6];[4,5,6,14,9,10];94.0;[5.0,6.0,14.0];9;15;[2.0,6.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];9.703636169433594e-05
3-14;[6,13,12];[3,12,13,6,14];96.0;[12.0,13.0,6.0];7;12;[2.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0002720355987548828
2-6;[3,7,5];[2,3,4,5,6,7,6];164.0;[3.0,5.0,7.0];16;18;[2.0,6.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00031065940856933594
10-13;[5,3,0];[10,11,0,1,2,3,4,5,6,13];264.0;[0.0,3.0,5.0];25;20;[1.0,9.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00025391578674316406
4-11;[10,1,7];[4,3,2,1,2,3,4,5,6,7,8,9,10,11];341.0;[1.0,7.0,10.0];43;42;[0.0,8.0,10.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0008196830749511719
4-8;[10,13,5];[4,5,6,13,14,9,10,9,8];185.0;[5.0,13.0,10.0];9;14;[2.0,6.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00019073486328125
0-5;[13,12,9];[0,1,2,3,12,13,14,9,14,6,5];221.0;[12.0,13.0,9.0];20;15;[2.0,6.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00028777122497558594
0-6;[5,10,12];[0,1,2,3,12,11,10,9,14,6,5,6];270.0;[12.0,10.0,5.0];33;28;[0.0,11.0,7.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0002532005310058594
1-13;[10,9,14];[1,0,11,10,9,14,13];226.0;[10.0,9.0,14.0];25;18;[2.0,4.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0002319812774658203
1-5;[14,9,0];[1,0,11,13,14,9,14,6,5];216.0;[0.0,14.0,9.0];16;19;[2.0,5.0,4.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00031447410583496094
12-14;[1,3,9];[12,3,2,1,2,3,4,5,6,14,9,14];193.0;[3.0,1.0,9.0];20;28;[0.0,11.0,11.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0002646446228027344
5-10;[12,3,11];[5,4,3,12,11,10];171.0;[3.0,12.0,11.0];11;14;[2.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00026154518127441406
5-11;[10,9,0];[5,6,14,9,10,11,0,11];231.0;[9.0,10.0,0.0];15;21;[1.0,9.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0002579689025878906
11-14;[6,10,4];[11,10,9,14,6,5,4,5,6,14];215.0;[10.0,6.0,4.0];49;44;[0.0,8.0,7.0,20.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00022363662719726562
8-13;[0,4,7];[8,7,6,5,4,3,2,1,0,11,13];262.0;[7.0,4.0,0.0];21;23;[2.0,5.0,1.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0002560615539550781
1-8;[5,9,2];[1,2,3,4,5,6,14,9,8];151.0;[2.0,5.0,9.0];7;12;[2.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0002601146697998047
2-8;[12,6,5];[2,3,12,3,4,5,6,14,9,8];167.0;[12.0,5.0,6.0];9;13;[2.0,7.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00029277801513671875
1-10;[14,2,9];[1,2,3,4,5,6,14,9,10];161.0;[2.0,14.0,9.0];9;13;[2.0,7.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00025343894958496094
1-7;[5,8,6];[1,2,3,4,5,6,14,9,8,7];172.0;[5.0,6.0,8.0];19;12;[2.0,6.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0002524852752685547
2-10;[3,12,6];[2,3,12,13,6,14,9,10];159.0;[3.0,12.0,6.0];10;19;[1.0,9.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00026869773864746094
1-9;[6,3,0];[1,0,1,2,3,4,5,6,14,9];192.0;[0.0,3.0,6.0];13;22;[1.0,8.0,10.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];6.556510925292969e-05
0-8;[5,4,10];[0,1,2,3,4,5,6,14,9,10,9,8];234.0;[4.0,5.0,10.0];17;13;[2.0,6.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0002448558807373047
2-7;[3,12,4];[2,3,12,3,4,5,6,7];152.0;[3.0,12.0,4.0];19;27;[0.0,12.0,7.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00023365020751953125
3-8;[9,10,4];[3,4,5,6,14,9,10,9,8];178.0;[4.0,9.0,10.0];16;17;[2.0,6.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0003399848937988281
2-9;[13,11,5];[2,3,12,11,13,6,5,6,14,9];193.0;[11.0,13.0,5.0];11;9;[3.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0003142356872558594
0-7;[11,2,6];[0,1,2,3,12,11,13,6,7];200.0;[2.0,11.0,6.0];14;22;[1.0,8.0,10.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00029158592224121094
3-10;[9,5,7];[3,4,5,6,7,8,9,10];174.0;[5.0,7.0,9.0];11;12;[2.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];7.557868957519531e-05
8-12;[13,5,7];[8,7,6,5,6,13,12];159.0;[7.0,5.0,13.0];7;12;[2.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00025200843811035156
1-14;[3,6,12];[1,2,3,12,13,6,14];123.0;[3.0,12.0,6.0];12;18;[1.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0002357959747314453
0-9;[12,6,1];[0,1,2,3,12,13,6,14,9];171.0;[1.0,12.0,6.0];8;14;[2.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00020074844360351562
8-11;[13,0,12];[8,9,14,13,12,3,2,1,0,11];224.0;[13.0,12.0,0.0];29;20;[2.0,4.0,4.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00026726722717285156
0-10;[14,9,8];[0,11,13,14,9,8,9,10];195.0;[14.0,9.0,8.0];25;16;[2.0,5.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00024819374084472656
3-7;[14,4,5];[3,4,5,6,14,6,7];143.0;[4.0,5.0,14.0];15;14;[2.0,6.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0010716915130615234
3-9;[10,8,12];[3,12,11,10,9,8,9];178.0;[12.0,10.0,8.0];16;17;[2.0,6.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00027680397033691406
2-14;[3,5,0];[2,1,0,1,2,3,4,5,6,14];183.0;[0.0,3.0,5.0];13;22;[1.0,8.0,10.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0002129077911376953
10-12;[11,7,4];[10,9,8,7,6,5,4,3,12,11,12];249.0;[7.0,4.0,11.0];20;20;[1.0,9.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];5.602836608886719e-05
7-12;[2,3,5];[7,6,5,4,3,2,3,12];156.0;[5.0,3.0,2.0];20;15;[2.0,6.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0002551078796386719
7-11;[2,1,14];[7,6,14,6,5,4,3,2,1,0,11];238.0;[14.0,2.0,1.0];22;18;[2.0,5.0,3.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0002143383026123047
9-12;[5,10,2];[9,10,9,14,6,5,4,3,2,3,12];208.0;[10.0,5.0,2.0];10;18;[1.0,10.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0010890960693359375
1-6;[5,10,3];[1,2,3,4,5,6,14,9,10,9,14,6];224.0;[3.0,5.0,10.0];25;29;[1.0,7.0,7.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0002713203430175781
0-14;[12,7,4];[0,1,2,3,12,3,4,5,6,7,6,14];246.0;[12.0,4.0,7.0];20;15;[2.0,6.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00021219253540039062
9-11;[10,5,0];[9,10,9,14,6,5,4,3,2,1,0,11];256.0;[10.0,5.0,0.0];24;31;[1.0,6.0,11.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00025010108947753906
4-10;[9,7,13];[4,5,6,13,6,7,8,9,10];184.0;[13.0,7.0,9.0];11;12;[2.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0002856254577636719
3-14;[10,7,13];[3,12,13,6,7,8,9,10,9,14];228.0;[13.0,7.0,10.0];23;17;[2.0,5.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00022459030151367188
2-6;[5,13,10];[2,3,12,13,14,9,10,9,14,6,5,6];253.0;[13.0,10.0,5.0];50;39;[0.0,9.0,6.0,13.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];7.414817810058594e-05
10-13;[6,4,3];[10,9,14,6,5,4,3,12,13];188.0;[6.0,4.0,3.0];23;15;[2.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00027489662170410156
4-11;[7,0,2];[4,5,6,7,6,5,4,3,2,1,0,11];273.0;[7.0,2.0,0.0];26;35;[0.0,10.0,10.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0002808570861816406
4-8;[9,13,1];[4,3,2,1,2,3,12,13,14,9,8];223.0;[1.0,13.0,9.0];17;27;[0.0,12.0,8.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00017571449279785156
0-5;[10,7,6];[0,11,10,9,8,7,6,5];232.0;[10.0,7.0,6.0];23;17;[1.0,9.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0002658367156982422
0-6;[13,3,4];[0,1,2,3,4,5,6,13,6];177.0;[3.0,4.0,13.0];24;17;[2.0,5.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00032901763916015625
1-13;[3,8,7];[1,2,3,4,5,6,7,8,9,14,13];232.0;[3.0,7.0,8.0];25;22;[2.0,4.0,4.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0002231597900390625
1-5;[13,4,10];[1,2,3,12,13,14,9,10,9,14,6,5,4,5];274.0;[13.0,10.0,4.0];41;35;[0.0,9.0,10.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00025343894958496094
12-14;[2,5,1];[12,3,2,1,2,3,4,5,6,14];155.0;[2.0,1.0,5.0];15;24;[0.0,12.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0002579689025878906
5-10;[12,11,9];[5,4,3,12,11,13,14,9,10];220.0;[12.0,11.0,9.0];25;27;[0.0,12.0,6.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0002853870391845703
5-11;[4,0,8];[5,4,5,6,14,9,8,9,14,13,11,0,11];288.0;[4.0,8.0,0.0];29;34;[0.0,10.0,10.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0002620220184326172
11-14;[4,13,10];[11,13,6,5,4,5,6,14,9,10,9,14];233.0;[13.0,4.0,10.0];37;37;[0.0,10.0,5.0,17.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0004162788391113281
8-13;[0,6,12];[8,9,14,6,13,12,3,2,1,0,11,13];264.0;[6.0,12.0,0.0];31;25;[1.0,8.0,3.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0002474784851074219
1-8;[14,13,12];[1,2,3,12,13,14,9,8];156.0;[12.0,13.0,14.0];6;9;[3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.000308990478515625
2-8;[13,9,3];[2,3,12,13,14,9,8];146.0;[3.0,13.0,9.0];8;14;[2.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0003559589385986328
1-10;[12,8,11];[1,2,3,12,11,13,14,9,8,9,10];227.0;[12.0,11.0,8.0];15;21;[1.0,9.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00019407272338867188
1-7;[8,9,11];[1,0,11,13,14,9,8,7];201.0;[11.0,9.0,8.0];27;25;[2.0,4.0,3.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0002875328063964844
2-10;[11,4,13];[2,3,4,5,6,13,11,10];223.0;[4.0,13.0,11.0];18;22;[1.0,9.0,4.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00020623207092285156
1-9;[12,6,4];[1,2,3,12,3,4,5,6,14,9];160.0;[12.0,4.0,6.0];7;12;[2.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0001399517059326172
0-8;[7,14,4];[0,1,2,3,4,5,6,14,6,7,8];220.0;[4.0,14.0,7.0];22;13;[2.0,6.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0002663135528564453
2-7;[13,9,14];[2,3,12,13,14,9,8,7];167.0;[13.0,14.0,9.0];18;6;[3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00023508071899414062
3-8;[4,14,2];[3,2,3,4,5,6,14,9,8];158.0;[2.0,4.0,14.0];8;14;[2.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00017595291137695312
2-9;[4,6,3];[2,3,4,5,6,14,9];124.0;[3.0,4.0,6.0];7;12;[2.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0002696514129638672
0-7;[5,6,14];[0,1,2,3,4,5,6,14,6,7];199.0;[5.0,6.0,14.0];39;38;[0.0,8.0,12.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0001838207244873047
3-10;[13,8,11];[3,12,11,13,14,9,8,9,10];200.0;[11.0,13.0,8.0];12;20;[1.0,9.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00020599365234375
8-12;[0,4,2];[8,9,14,6,5,4,3,2,1,0,1,2,3,12];249.0;[4.0,2.0,0.0];27;17;[2.0,5.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0002162456512451172
1-14;[8,13,7];[1,2,3,12,13,6,7,8,9,14];201.0;[13.0,7.0,8.0];20;13;[2.0,6.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];9.679794311523438e-05
0-9;[4,7,8];[0,1,2,3,4,5,6,7,8,9];203.0;[4.0,7.0,8.0];19;9;[2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00026679039001464844
8-11;[6,0,4];[8,9,14,6,5,4,3,2,1,0,11];219.0;[6.0,4.0,0.0];15;14;[2.0,6.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00024437904357910156
0-10;[12,1,5];[0,1,2,3,12,3,4,5,6,14,9,10];216.0;[1.0,12.0,5.0];9;15;[2.0,6.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];5.650520324707031e-05
3-7;[0,14,2];[3,2,1,0,11,13,14,6,7];226.0;[2.0,0.0,14.0];18;27;[0.0,11.0,12.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00021958351135253906
3-9;[10,11,2];[3,2,3,12,11,10,9];178.0;[2.0,11.0,10.0];9;17;[1.0,10.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0002636909484863281
